clip_id,start_time,end_time,duration,scene_index,annotation_count,is_active,clip_created_at,source_video_id,youtube_url,youtube_video_id,title,status,source_created_at,processed_at
e65c2b709dc74735bfe73d4840949521,124.125,127.583,3.458,62,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
3a17c55fcca547089f2af7081a755195,127.583,135.333,7.75,63,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
407c6d0e1e9a475abc549d42897c77f3,135.333,139.792,4.458,64,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
34e344d7e2664110b448eb321868c79b,139.792,144.25,4.458,65,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
065a32a0355e43e48ee9482ccb64ac67,148.25,156.083,7.833,69,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
c8f18bb79a94486f94b6ce23526182b9,177.917,180.958,3.042,91,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
cf3ed90678b346179d8c2abce4f666b4,188.667,196.042,7.375,98,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
464989bc5d3b43f0b35a693779327f27,196.042,199.208,3.167,99,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
7f62acabc2a9460a983a2445e6ccbfc5,219.792,223.417,3.625,111,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
f864b44fb5b04f42a57e49e75989f315,223.417,226.708,3.292,112,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
91b70f20f97e4acc8889cd1acfa4ae15,227.875,231.625,3.75,114,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
05da64da67eb42c48bf42f1189f7db35,234.833,240.5,5.667,117,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
4058c9f8d4c04cb2be1d7ba32c8aad3a,240.5,245.583,5.083,118,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
ed9d9b9e0aaa466399eb4094839c9c71,0.0,3.0,3.0,0,0,1,2026-06-02 10:19:32.226726,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
16f539dd72e34db78180111058b21148,32.333,36.0,3.667,18,0,1,2026-06-02 10:19:32.226726,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
2048dce65e454b4b87f5e8ab14a3ed90,49.533,53.667,4.133,28,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
d5fb17d1a1be4265acccc15336a49ce2,61.067,64.667,3.6,34,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
55b4e2b5d9a14d759e3a54765b185c44,70.133,75.467,5.333,39,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
c075ad3012df42cf855bac472f1c5add,109.0,112.667,3.667,57,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
7ee04f4179fa4808a49f6ffae705bb3a,118.133,124.0,5.867,62,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
e185c72821214add987ff42c7ab9b8a1,124.0,129.133,5.133,63,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
114f91091cbc4e658e1ddd1f1d5039c5,131.133,134.6,3.467,65,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
f6566a5eabf1439cbbc63abca8855964,135.933,140.0,4.067,67,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
5b367e6bc63a41daa03cc97ce59a116f,142.267,145.533,3.267,69,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
807f2de084cd4fab9d8ab58c540a971b,147.0,150.8,3.8,71,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
d1246cee50bd47ffaf4349e925dc08ce,150.8,156.4,5.6,72,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
aa51ca85c0824dc9b62193bfdaaab9f3,166.867,170.333,3.467,80,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
b4341374d57541c1adff956eef36f4d7,178.333,183.933,5.6,85,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
ca5f7f9e59e14fd09c4ce91980996227,183.933,192.267,8.333,86,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
5574f97ee78845c397f7dfa6bf1536bd,200.933,204.6,3.667,93,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
b8813ec965454b7e97ddb80a11230ae2,204.6,208.667,4.067,94,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
ca48e369e70e462ba17b07fb3c39574e,210.0,215.6,5.6,96,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
64934fc2c1c64974a994f95bbfebc2c9,215.6,222.4,6.8,97,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
9266dcf975a3458d82bd08d8cbf86461,223.533,228.533,5.0,99,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
e16c8a8c140f443d9dc856e60c3c7c7e,228.533,231.8,3.267,100,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
9b4eea6a262246e7920d468f5f3adc22,231.8,238.933,7.133,101,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
643b54f182da42779a1c02d3404b022f,247.0,250.933,3.933,107,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
e4f028014fcd43698da10f06ef26d84d,271.733,276.4,4.667,119,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
dbbf9d4615ff472faee9c317a30b47ca,284.2,288.333,4.133,124,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
bf7fb303f33c4944ad19f3f40d3ce163,290.133,293.533,3.4,126,0,1,2026-06-02 10:19:32.227284,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
1de4e4a234e54c57b97fde98e32145ba,296.4,301.6,5.2,129,0,1,2026-06-02 10:19:32.227847,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
e205f716e44249329c5aa7035ad5adbf,301.6,310.133,8.533,130,0,1,2026-06-02 10:19:32.227847,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
451dc44abf584d0d9e214fbd1a48cb01,310.133,317.667,7.533,131,0,1,2026-06-02 10:19:32.227847,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
80c16026fc7e48d9b8123971b44bed93,317.667,327.2,9.533,132,0,1,2026-06-02 10:19:32.227847,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
3ebc9f0a3ebe45f7a2a3887f23466cf6,330.8,338.133,7.333,135,0,1,2026-06-02 10:19:32.227847,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
f1b4c3d1e94640399b20c461c8d78531,344.067,349.533,5.467,139,0,1,2026-06-02 10:19:32.227847,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
b1b7fc2c7d3b485786e1895c613e5b0d,349.533,353.333,3.8,140,0,1,2026-06-02 10:19:32.227847,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
3a212a12810148f49cd98ea47c19ac7d,354.533,361.6,7.067,142,0,1,2026-06-02 10:19:32.227847,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
65b0f82faffd4aa0a4d5136965b291ae,364.933,374.933,10.0,146,0,1,2026-06-02 10:19:32.227847,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
e0f605c800bb4beb8f1e9b8606f9fd52,405.267,411.0,5.733,164,0,1,2026-06-02 10:19:32.227847,be68c0d82d2a4b9abd208660833a4498,https://youtu.be/iR6EAf-xqro?si=kplcQBH8uPE4solJ,iR6EAf-xqro,"""लालुपाते नुघ्यो भुइतिर"" Lalupate Nugyo Bhuitira | Raju Pariyar & Bishnu Majhi",done,2026-06-02 10:17:20.685960,2026-06-02 10:19:32.235146
6729fbb07fbc4ea6aefe7ac05fdc446e,0.0,10.0,10.0,0,0,1,2026-05-29 11:09:11.410820,5342b90bc1c3499aa64743198902e16b,https://youtu.be/c5bDz1fHVgc?si=7YWmFnJp2s6wrtkg,c5bDz1fHVgc,"""लोलाएका ति ठुला तिम्रा दुई नजरले"" Lolayeka Ti Thulla - Gulam Ali | M B B Shah's Best Nepali Classic",done,2026-05-29 11:08:54.360422,2026-05-29 11:09:11.415216
63ef85fdd7a0451ebe85c97a9867072f,56.24,66.24,10.0,1,0,1,2026-05-29 11:09:11.410820,5342b90bc1c3499aa64743198902e16b,https://youtu.be/c5bDz1fHVgc?si=7YWmFnJp2s6wrtkg,c5bDz1fHVgc,"""लोलाएका ति ठुला तिम्रा दुई नजरले"" Lolayeka Ti Thulla - Gulam Ali | M B B Shah's Best Nepali Classic",done,2026-05-29 11:08:54.360422,2026-05-29 11:09:11.415216
f48ac22a356d462580012d0ee6d6b19d,134.0,144.0,10.0,2,0,1,2026-05-29 11:09:11.410820,5342b90bc1c3499aa64743198902e16b,https://youtu.be/c5bDz1fHVgc?si=7YWmFnJp2s6wrtkg,c5bDz1fHVgc,"""लोलाएका ति ठुला तिम्रा दुई नजरले"" Lolayeka Ti Thulla - Gulam Ali | M B B Shah's Best Nepali Classic",done,2026-05-29 11:08:54.360422,2026-05-29 11:09:11.415216
7cad89724b3a4498ae253b7fd738619a,243.92,253.92,10.0,3,0,1,2026-05-29 11:09:11.410820,5342b90bc1c3499aa64743198902e16b,https://youtu.be/c5bDz1fHVgc?si=7YWmFnJp2s6wrtkg,c5bDz1fHVgc,"""लोलाएका ति ठुला तिम्रा दुई नजरले"" Lolayeka Ti Thulla - Gulam Ali | M B B Shah's Best Nepali Classic",done,2026-05-29 11:08:54.360422,2026-05-29 11:09:11.415216
